timestamp,odom_x,odom_y,odom_yaw,slam_x,slam_y,slam_yaw,pos_delta,angle_delta
14.198000,0.052096,0.223670,1.531339,0.046177,0.196427,1.553657,0.027878,0.022318
14.248000,0.052671,0.240526,1.541681,0.045960,0.212964,1.567167,0.028366,0.025487
14.298000,0.052969,0.251850,1.547231,0.045970,0.227123,1.575011,0.025698,0.027780
14.349000,0.053299,0.268850,1.555380,0.046133,0.245180,1.586055,0.024731,0.030675
14.398000,0.053452,0.280311,1.559469,0.045875,0.259219,1.592197,0.022412,0.032728
14.446000,0.053601,0.297585,1.564726,0.043731,0.275164,1.598488,0.024497,0.033762
14.497000,0.053653,0.309169,1.567789,0.043301,0.289925,1.602741,0.021852,0.034952
14.548000,0.053669,0.326606,1.571862,0.043812,0.305695,1.607497,0.023118,0.035635
14.598000,0.053642,0.338256,1.574345,0.043264,0.320247,1.610757,0.020786,0.036413
14.649000,0.053548,0.355740,1.577999,0.042092,0.336644,1.614002,0.022269,0.036002
14.697000,0.053450,0.367414,1.580341,0.041475,0.350639,1.616903,0.020611,0.036562
14.746000,0.053255,0.385014,1.583450,0.039757,0.366974,1.618991,0.022531,0.035541
14.799000,0.053094,0.396749,1.585516,0.038999,0.382506,1.621729,0.020039,0.036213
14.846000,0.052808,0.414352,1.588616,0.040261,0.396827,1.623617,0.021553,0.035002
14.899000,0.052468,0.431971,1.591547,0.039428,0.412367,1.626330,0.023544,0.034784
14.949000,0.052213,0.443722,1.593460,0.038931,0.426072,1.628261,0.022089,0.034801
14.999000,0.051936,0.455548,1.594899,0.038065,0.440832,1.630498,0.020222,0.035599
15.049000,0.051492,0.473370,1.596411,0.037102,0.455685,1.632043,0.022800,0.035632
15.049000,0.051024,0.491235,1.597485,0.037102,0.455685,1.632043,0.038179,0.034558
15.049000,0.051024,0.491235,1.597485,0.037102,0.455685,1.632043,0.038179,0.034558
15.104000,0.050702,0.503165,1.598033,0.036083,0.472039,1.633256,0.034388,0.035223
15.295000,0.049537,0.545057,1.599069,0.031073,0.528971,1.636566,0.024488,0.037497
15.346000,0.049026,0.563016,1.599458,0.031140,0.543588,1.636764,0.026407,0.037306
15.397000,0.048681,0.574994,1.599666,0.030130,0.558833,1.637086,0.024603,0.037420
15.448000,0.048163,0.592934,1.599657,0.028687,0.572843,1.637049,0.027981,0.037392
15.499000,0.047818,0.604893,1.599646,0.027678,0.588064,1.637035,0.026245,0.037389
15.548000,0.047300,0.622832,1.599630,0.026802,0.601460,1.637293,0.029613,0.037664
15.599000,0.046955,0.634791,1.599618,0.025788,0.616680,1.637279,0.027857,0.037661
15.646000,0.046445,0.652649,1.599016,0.024275,0.632612,1.636529,0.029882,0.037513
15.698000,0.046113,0.664527,1.598335,0.023260,0.648028,1.635835,0.028187,0.037501
15.747000,0.045634,0.682330,1.597114,0.021031,0.663390,1.635059,0.031049,0.037944
15.798000,0.045327,0.694175,1.596167,0.020062,0.678467,1.633961,0.029750,0.037793
15.846000,0.044890,0.711932,1.594605,0.020102,0.694060,1.632761,0.030560,0.038156
15.897000,0.044615,0.723779,1.593553,0.019171,0.709139,1.631416,0.029355,0.037863
15.946000,0.044224,0.741545,1.591977,0.018208,0.724078,1.630219,0.031336,0.038242
15.996000,0.043980,0.753384,1.590905,0.017333,0.738855,1.628897,0.030350,0.037992
16.047000,0.043637,0.771140,1.589265,0.016497,0.752449,1.627168,0.032953,0.037903
16.047000,0.043324,0.788895,1.587619,0.016497,0.752449,1.627168,0.045255,0.039549
16.101000,0.043226,0.794814,1.587071,0.015601,0.768407,1.625688,0.038216,0.038617
16.101000,0.042866,0.818490,1.584874,0.015601,0.768407,1.625688,0.057025,0.040813
16.101000,0.042866,0.818490,1.584874,0.015601,0.768407,1.625688,0.057025,0.040813
16.210000,0.042706,0.830331,1.583782,0.014467,0.800160,1.622173,0.041325,0.038391
16.347000,0.042360,0.859962,1.581207,0.012520,0.841556,1.617373,0.035059,0.036166
16.399000,0.042188,0.877739,1.579677,0.011807,0.856947,1.616047,0.036814,0.036371
16.448000,0.042089,0.889590,1.578656,0.013241,0.870628,1.614091,0.034522,0.035435
16.497000,0.042002,0.901456,1.577670,0.012617,0.885150,1.612846,0.033606,0.035176
16.549000,0.041891,0.919282,1.576383,0.011964,0.900032,1.610843,0.035583,0.034460
16.596000,0.041829,0.931171,1.575585,0.011409,0.913991,1.609867,0.034937,0.034283
16.646000,0.041754,0.949003,1.574415,0.010310,0.929027,1.608458,0.037253,0.034043
16.696000,0.041716,0.960891,1.573638,0.009754,0.943877,1.607486,0.036209,0.033848
16.747000,0.041676,0.978723,1.572472,0.009386,0.957474,1.606030,0.038654,0.033558
16.796000,0.041660,0.990611,1.571695,0.008877,0.972028,1.605078,0.037684,0.033383
16.849000,0.041655,1.008438,1.570508,0.009510,0.988090,1.603245,0.038044,0.032736
16.898000,0.041663,1.020345,1.569789,0.009042,1.002669,1.602291,0.037103,0.032503
16.948000,0.041690,1.038207,1.568745,0.008638,1.016383,1.601669,0.039607,0.032924
17.000000,0.041719,1.050115,1.568049,0.008163,1.031856,1.600764,0.038202,0.032715
17.049000,0.041777,1.067976,1.567005,0.007259,1.047748,1.600209,0.040008,0.033205
17.099000,0.041826,1.079880,1.566335,0.006825,1.062621,1.599350,0.039025,0.033015
17.149000,0.041915,1.097726,1.565316,0.007524,1.078061,1.598201,0.039616,0.032885
17.196000,0.041984,1.109623,1.564637,0.007144,1.092035,1.597403,0.039028,0.032766
17.248000,0.042103,1.127470,1.563618,0.005790,1.105343,1.596156,0.042523,0.032538
17.299000,0.042241,1.145315,1.562572,0.005413,1.120508,1.595284,0.044403,0.032712
17.348000,0.042343,1.157213,1.561874,0.004604,1.134242,1.593860,0.044179,0.031987
17.348000,0.042511,1.175069,1.560862,0.004604,1.134242,1.593860,0.055711,0.032999
17.348000,0.042511,1.175069,1.560862,0.004604,1.134242,1.593860,0.055711,0.032999
17.402000,0.042571,1.181021,1.560529,0.004242,1.150310,1.592924,0.049115,0.032395
17.599000,0.043123,1.228640,1.557874,0.004469,1.209811,1.588845,0.042996,0.030971
17.646000,0.043362,1.246543,1.557079,0.003158,1.225714,1.588898,0.045279,0.031819
17.699000,0.043529,1.258480,1.556598,0.002875,1.241530,1.588240,0.044046,0.031642
17.747000,0.043789,1.276385,1.555876,0.002109,1.257602,1.587146,0.045717,0.031270
17.798000,0.043970,1.288322,1.555394,0.001863,1.272821,1.586532,0.044870,0.031138
17.846000,0.044253,1.306210,1.554635,0.002025,1.284847,1.585788,0.047324,0.031153
17.897000,0.044448,1.318133,1.554106,0.001800,1.300049,1.585123,0.046325,0.031017
17.946000,0.044754,1.336018,1.553316,0.001313,1.315626,1.583440,0.047990,0.030125
17.999000,0.044966,1.347941,1.552789,0.001115,1.331425,1.582743,0.046858,0.029953
18.049000,0.045295,1.365826,1.552000,0.002080,1.346042,1.581844,0.047529,0.029844
18.049000,0.045638,1.383740,1.551329,0.002080,1.346042,1.581844,0.057606,0.030515
